"Type","Bai","Cong","Pan","Hai","Hua","Huang","Li","Nan","Tian","Yue","Area","B","L","R","Floor","HH","HM","Brand","cluster"
1,0,0,0,1,0,0,0,0,0,0,52,2,1,1,9,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,50,2,1,1,8,0,1,1,2
1,0,0,0,0,0,1,0,0,0,0,44,1,0,1,30,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,108,3,2,1,28,0,1,1,3
1,0,0,0,0,0,0,0,0,0,1,42,2,1,1,3,0,0,1,4
1,0,0,1,0,0,0,0,0,0,0,108,2,1,2,18,1,0,1,3
1,0,0,0,0,0,1,0,0,0,0,80,2,1,1,32,0,0,1,2
1,0,0,0,1,0,0,0,0,0,0,82,2,1,1,9,0,1,1,2
1,0,0,0,1,0,0,0,0,0,0,140,3,2,1,32,1,0,1,3
1,0,0,0,0,0,0,0,0,0,1,87,2,1,1,12,1,0,1,4
1,1,0,0,0,0,0,0,0,0,0,28,2,1,1,21,0,1,1,2
1,0,0,0,0,0,0,1,0,0,0,95,1,0,1,35,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,82,2,1,1,8,1,0,1,2
1,0,0,0,0,0,0,1,0,0,0,28,2,1,1,22,0,1,1,2
1,0,0,0,0,0,1,0,0,0,0,91,3,2,1,30,1,0,1,3
1,0,0,0,0,0,0,1,0,0,0,25,1,1,1,21,1,0,1,2
1,0,0,0,0,0,0,0,0,0,1,35,1,0,1,3,0,0,1,4
1,1,0,0,0,0,0,0,0,0,0,226,6,3,3,15,0,0,1,3
1,1,0,0,0,0,0,0,0,0,0,44,1,0,1,10,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,222,4,2,2,32,0,0,1,3
1,0,0,1,0,0,0,0,0,0,0,121,3,2,2,11,1,0,1,3
1,0,0,0,1,0,0,0,0,0,0,133,3,2,2,20,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,85,3,1,1,15,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,117,3,2,1,7,0,1,1,3
1,0,0,1,0,0,0,0,0,0,0,265,5,2,3,25,1,0,1,3
1,0,0,0,1,0,0,0,0,0,0,105,3,2,1,27,1,0,1,3
1,0,0,0,0,0,0,0,0,0,1,35,1,0,1,3,1,0,1,4
1,0,0,0,1,0,0,0,0,0,0,45,1,0,1,15,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,62,3,1,1,8,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,86,3,1,1,28,0,1,1,4
1,0,0,0,0,0,0,0,0,1,0,77,2,2,1,43,0,0,1,3
1,0,0,0,0,0,0,0,0,1,0,107,3,2,1,22,1,0,1,3
1,0,0,1,0,0,0,0,0,0,0,160,4,2,3,12,1,0,1,3
1,1,0,0,0,0,0,0,0,0,0,72,2,1,1,9,0,0,1,2
1,0,0,0,0,0,0,0,0,0,1,70,1,0,0,30,0,1,1,4
1,1,0,0,0,0,0,0,0,0,0,117,3,2,1,12,1,0,1,3
1,0,0,1,0,0,0,0,0,0,0,48,2,2,2,22,0,1,1,3
1,1,0,0,0,0,0,0,0,0,0,97,3,2,2,18,1,0,1,3
1,0,0,0,0,0,0,0,0,0,1,88,2,1,1,24,0,1,1,4
1,0,0,0,0,0,0,0,0,1,0,140,3,2,2,26,0,0,1,3
1,1,0,0,0,0,0,0,0,0,0,95,3,2,1,5,0,1,1,2
1,0,0,0,1,0,0,0,0,0,0,68,2,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,98,3,2,2,9,1,0,1,3
1,0,0,0,1,0,0,0,0,0,0,93,3,1,1,18,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,70,1,1,1,9,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,219,1,0,0,32,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,250,5,1,1,8,1,0,1,3
1,1,0,0,0,0,0,0,0,0,0,220,3,2,2,5,0,1,1,3
1,0,0,1,0,0,0,0,0,0,0,152,5,2,2,6,1,0,1,3
1,0,0,0,1,0,0,0,0,0,0,84,3,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,62,1,0,0,32,1,0,1,2
1,0,0,0,0,0,0,1,0,0,0,37,1,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,1,0,0,97,3,2,2,27,0,1,1,3
1,0,0,0,1,0,0,0,0,0,0,49,3,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,0,0,99,3,2,1,18,1,0,1,3
1,0,0,0,0,0,0,0,0,0,0,135,3,2,2,24,0,1,1,3
1,0,0,0,1,0,0,0,0,0,0,47,1,1,1,31,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,45,1,0,1,15,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,76,2,1,1,7,0,1,1,2
1,0,0,0,0,0,0,1,0,0,0,25,1,1,1,21,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,68,2,2,1,8,0,0,1,2
1,0,0,0,0,0,0,0,0,0,1,36,2,1,1,3,1,0,1,4
1,0,0,0,0,0,0,0,0,1,0,65,1,2,1,25,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,83,3,1,1,32,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,80,2,1,1,30,0,1,1,2
1,0,0,0,0,0,0,1,0,0,0,125,3,2,2,11,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,92,3,1,1,33,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,93,3,2,1,18,0,0,1,3
1,0,0,0,0,0,1,0,0,0,0,99,2,2,1,9,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,85,3,2,1,25,1,0,1,3
1,0,0,0,0,0,0,0,1,0,0,100,3,2,2,18,1,0,1,3
1,0,0,1,0,0,0,0,0,0,0,59,1,1,1,15,0,0,1,2
1,1,0,0,0,0,0,0,0,0,0,150,4,3,2,14,0,1,1,3
1,0,0,1,0,0,0,0,0,0,0,81,3,1,1,4,0,1,1,2
1,0,0,0,0,0,0,1,0,0,0,21,1,1,1,1,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,118,3,1,1,11,0,1,1,2
1,0,0,1,0,0,0,0,0,0,0,97,3,2,1,33,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,197,3,2,2,42,1,0,1,3
1,1,0,0,0,0,0,0,0,0,0,61,2,1,1,7,1,0,1,2
1,0,0,0,0,0,0,0,0,0,0,106,2,2,1,11,0,0,1,3
1,0,0,1,0,0,0,0,0,0,0,135,4,2,2,33,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,85,2,2,1,25,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,33,1,0,1,32,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,98,3,1,1,9,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,78,2,1,1,46,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,37,2,1,1,9,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,61,2,1,1,30,0,1,1,2
1,0,0,0,1,0,0,0,0,0,0,65,2,2,1,9,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,78,2,2,1,9,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,83,3,2,1,9,0,1,1,2
1,0,0,0,1,0,0,0,0,0,0,125,3,2,2,9,0,1,1,3
1,0,0,0,0,0,0,1,0,0,0,33,2,1,1,4,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,85,3,1,1,8,1,0,1,4
1,0,0,0,0,0,0,0,0,1,0,85,3,1,1,23,0,0,1,2
1,1,0,0,0,0,0,0,0,0,0,90,3,1,1,9,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,70,2,1,1,18,0,0,1,2
1,0,0,0,0,0,0,0,0,0,1,110,3,1,2,31,0,1,1,4
1,0,0,0,1,0,0,0,0,0,0,64,2,1,1,6,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,78,2,2,1,22,0,0,1,3
1,0,0,0,0,0,0,0,0,1,0,125,4,2,2,28,1,0,1,3
1,1,0,0,0,0,0,0,0,0,0,90,2,1,1,7,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,60,2,1,1,2,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,53,2,1,1,21,0,0,1,2
1,0,0,0,0,0,0,0,0,0,0,105,3,2,2,32,0,0,1,3
1,1,0,0,0,0,0,0,0,0,0,83,3,1,1,9,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,40,3,1,2,20,0,0,1,3
1,0,0,0,0,0,0,0,0,0,0,93,3,2,2,18,1,0,1,3
1,0,0,0,0,0,0,1,0,0,0,40,1,1,1,9,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,50,2,1,1,14,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,91,3,1,1,29,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,40,1,1,1,31,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,43,1,0,1,31,0,0,1,2
1,0,0,1,0,0,0,0,0,0,0,35,1,1,1,5,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,106,3,1,2,8,0,1,1,3
1,1,0,0,0,0,0,0,0,0,0,60,2,2,1,8,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,70,2,1,1,9,0,1,1,2
1,0,0,0,0,0,0,1,0,0,0,80,2,1,1,15,1,0,1,2
1,0,0,0,0,0,0,0,0,0,0,141,3,2,2,19,1,0,1,3
1,0,0,0,0,0,0,0,0,0,1,45,1,1,1,12,0,0,1,4
1,0,0,0,1,0,0,0,0,0,0,80,2,2,1,9,0,1,1,2
1,0,0,0,0,0,0,1,0,0,0,50,2,1,1,36,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,40,1,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,62,2,1,1,10,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,129,3,2,2,30,0,1,1,3
1,0,0,1,0,0,0,0,0,0,0,76,2,2,1,6,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,90,3,2,1,9,0,1,1,4
1,0,0,0,0,0,0,0,0,1,0,80,3,2,1,9,1,0,1,3
1,0,0,1,0,0,0,0,0,0,0,116,3,1,1,7,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,98,3,2,2,18,0,0,1,3
1,0,0,0,0,0,0,0,1,0,0,48,2,2,1,21,1,0,1,3
1,0,0,0,0,0,0,1,0,0,0,100,3,1,1,34,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,110,3,1,2,20,1,0,1,3
1,0,0,0,0,0,0,0,1,0,0,120,3,2,3,3,0,0,1,3
1,0,0,0,1,0,0,0,0,0,0,149,3,2,2,19,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,143,2,1,1,30,0,1,1,2
1,0,0,1,0,0,0,0,0,0,0,49,1,1,1,23,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,107,3,2,1,28,0,1,1,3
1,0,0,0,0,0,0,0,0,0,1,52,1,1,1,9,0,0,1,4
1,0,0,0,1,0,0,0,0,0,0,90,2,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,0,1,21,1,0,1,18,0,1,1,4
1,0,0,0,0,0,0,1,0,0,0,81,2,1,1,33,0,0,1,2
1,0,0,0,0,0,0,0,0,0,1,81,2,2,1,20,0,1,1,4
1,1,0,0,0,0,0,0,0,0,0,60,2,1,1,2,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,21,1,1,1,1,0,0,1,2
1,1,0,0,0,0,0,0,0,0,0,76,2,1,1,9,0,1,1,2
1,0,0,0,0,1,0,0,0,0,0,91,2,2,1,8,0,1,1,3
1,0,0,0,1,0,0,0,0,0,0,200,5,2,2,15,1,0,1,3
1,0,0,0,0,0,0,1,0,0,0,65,2,1,1,9,0,0,1,2
1,1,0,0,0,0,0,0,0,0,0,30,1,1,1,25,1,0,1,2
1,1,0,0,0,0,0,0,0,0,0,41,1,1,1,25,0,0,1,2
1,1,0,0,0,0,0,0,0,0,0,55,2,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,126,4,2,2,32,0,1,1,3
1,0,0,1,0,0,0,0,0,0,0,48,1,1,1,7,1,0,1,2
1,1,0,0,0,0,0,0,0,0,0,74,2,1,1,9,0,1,1,2
1,0,0,0,0,0,1,0,0,0,0,76,2,1,1,33,1,0,1,2
1,0,0,0,0,0,0,0,0,0,1,34,1,1,1,32,1,0,1,4
1,0,0,0,0,0,0,1,0,0,0,28,2,2,2,30,0,0,1,3
1,1,0,0,0,0,0,0,0,0,0,102,3,2,2,11,0,1,1,3
1,0,0,0,1,0,0,0,0,0,0,70,2,1,1,19,0,0,1,2
1,0,0,0,1,0,0,0,0,0,0,48,2,1,1,7,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,95,3,2,1,33,0,0,1,3
1,0,0,0,0,0,0,0,0,1,0,70,2,2,1,24,1,0,1,3
1,0,0,0,1,0,0,0,0,0,0,60,2,1,1,6,0,1,1,2
1,0,0,1,0,0,0,0,0,0,0,82,2,2,2,7,0,1,1,3
1,0,0,0,0,0,0,0,0,0,1,79,2,1,1,9,0,0,1,4
1,1,0,0,0,0,0,0,0,0,0,70,2,2,1,9,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,82,2,2,1,9,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,90,2,1,1,33,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,108,3,2,1,18,0,1,1,3
1,1,0,0,0,0,0,0,0,0,0,79,2,2,1,12,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,68,2,1,1,18,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,68,2,1,1,13,0,1,1,2
1,0,0,0,0,0,1,0,0,0,0,54,2,1,1,31,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,40,1,1,1,28,0,0,1,4
1,0,0,0,0,0,0,1,0,0,0,28,1,1,1,30,0,1,1,2
1,0,0,1,0,0,0,0,0,0,0,89,3,1,1,33,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,76,2,1,1,18,0,0,1,2
1,0,0,0,1,0,0,0,0,0,0,95,2,2,1,31,0,0,1,2
1,0,0,0,0,0,0,0,0,0,1,26,1,0,1,24,0,1,1,4
1,0,0,0,0,1,0,0,0,0,0,59,2,2,2,28,0,0,1,3
1,0,0,0,1,0,0,0,0,0,0,59,1,1,1,39,0,1,1,2
1,0,0,0,0,0,1,0,0,0,0,98,2,1,1,30,0,1,1,2
1,0,0,0,0,1,0,0,0,0,0,126,2,2,1,18,0,1,1,3
1,0,0,0,0,0,0,0,0,0,1,90,3,1,1,9,0,0,1,4
1,0,0,0,0,0,0,0,0,0,0,78,2,2,1,18,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,62,2,1,1,18,0,0,1,2
1,0,0,0,1,0,0,0,0,0,0,101,3,2,2,20,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,78,2,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,58,1,0,1,30,0,0,1,2
1,0,0,1,0,0,0,0,0,0,0,96,3,1,1,7,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,40,2,1,1,9,0,1,1,4
1,0,0,1,0,0,0,0,0,0,0,110,2,1,2,22,0,0,1,3
1,0,0,0,0,1,0,0,0,0,0,90,3,2,2,9,0,1,1,3
1,0,0,0,0,0,0,0,0,0,1,82,3,2,1,8,0,1,1,4
1,1,0,0,0,0,0,0,0,0,0,45,2,1,1,5,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,146,2,2,2,32,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,125,3,2,2,27,1,0,1,3
1,0,0,0,1,0,0,0,0,0,0,91,3,2,2,23,0,0,1,3
1,0,0,0,0,0,0,0,0,1,0,104,3,1,2,28,0,0,1,3
1,0,0,0,1,0,0,0,0,0,0,35,1,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,0,1,60,2,1,1,9,0,1,1,4
1,0,0,0,1,0,0,0,0,0,0,91,3,1,1,23,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,74,3,1,1,25,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,80,3,1,1,9,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,79,2,1,1,12,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,21,1,0,1,26,0,0,1,2
1,0,0,0,1,0,0,0,0,0,0,92,3,2,1,25,1,0,1,3
1,0,0,0,1,0,0,0,0,0,0,90,2,1,1,30,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,68,2,1,1,26,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,46,1,1,1,31,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,123,3,2,1,18,0,0,1,3
1,0,0,0,0,0,0,0,1,0,0,69,3,1,2,22,1,0,1,3
1,0,0,0,0,0,0,1,0,0,0,49,3,1,1,36,0,1,1,2
1,0,0,0,0,0,0,1,0,0,0,62,2,1,1,39,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,25,1,1,1,9,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,98,3,1,2,32,0,0,1,3
1,0,0,1,0,0,0,0,0,0,0,107,3,2,2,8,0,1,1,3
1,0,0,1,0,0,0,0,0,0,0,60,2,1,1,19,1,0,1,2
1,1,0,0,0,0,0,0,0,0,0,97,3,1,2,12,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,43,1,1,1,30,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,145,4,2,2,14,0,0,1,3
1,0,0,0,0,0,0,1,0,0,0,34,2,1,1,17,0,1,1,2
1,0,0,0,0,0,0,0,0,0,0,116,4,2,2,11,0,0,1,3
1,0,0,0,1,0,0,0,0,0,0,38,1,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,1,0,0,84,3,1,1,33,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,120,3,2,2,10,0,1,1,3
1,0,0,0,1,0,0,0,0,0,0,60,1,0,0,1,0,0,1,2
1,0,0,1,0,0,0,0,0,0,0,68,2,2,1,31,1,0,1,3
1,0,0,1,0,0,0,0,0,0,0,78,3,1,1,6,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,32,1,1,1,6,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,91,3,2,1,16,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,65,2,1,1,19,1,0,1,2
1,1,0,0,0,0,0,0,0,0,0,101,3,2,2,17,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,149,3,2,2,30,0,1,1,3
1,0,0,0,1,0,0,0,0,0,0,90,3,2,1,31,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,68,2,1,1,33,0,0,1,2
1,0,0,0,1,0,0,0,0,0,0,45,1,1,1,26,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,25,1,0,1,9,1,0,1,4
1,0,0,0,0,0,0,0,0,1,0,97,3,2,2,9,1,0,1,3
1,1,0,0,0,0,0,0,0,0,0,122,4,2,2,18,0,0,1,3
1,0,0,0,1,0,0,0,0,0,0,64,2,1,1,13,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,49,1,1,1,31,0,1,1,2
1,0,0,0,0,0,1,0,0,0,0,91,4,2,2,31,0,1,1,3
1,0,0,0,1,0,0,0,0,0,0,30,1,1,1,7,0,1,1,2
1,0,0,0,0,0,0,1,0,0,0,75,2,2,1,7,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,50,1,0,1,26,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,160,3,2,2,28,0,1,1,4
1,0,0,0,0,0,1,0,0,0,0,96,3,2,1,32,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,78,2,2,1,12,0,0,1,2
1,0,0,0,1,0,0,0,0,0,0,55,1,0,1,30,0,0,1,2
1,1,0,0,0,0,0,0,0,0,0,45,1,0,1,21,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,100,3,2,2,9,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,82,2,1,1,18,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,61,1,1,1,16,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,65,2,1,1,6,1,0,1,2
1,0,0,0,0,0,0,0,0,0,0,88,3,2,2,11,1,0,1,3
1,0,0,0,0,0,0,1,0,0,0,96,3,1,1,18,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,36,2,1,1,22,0,0,1,2
1,1,0,0,0,0,0,0,0,0,0,52,2,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,50,1,1,1,8,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,49,2,0,0,22,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,95,3,2,2,11,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,95,3,1,1,18,1,0,1,2
1,0,0,0,0,0,1,0,0,0,0,86,3,2,1,34,0,1,1,3
1,0,0,0,1,0,0,0,0,0,0,76,2,1,1,9,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,28,1,1,1,9,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,24,1,0,1,24,1,0,1,2
1,1,0,0,0,0,0,0,0,0,0,97,3,2,2,19,0,0,1,3
1,0,0,0,1,0,0,0,0,0,0,50,1,0,1,25,0,1,1,2
1,0,0,1,0,0,0,0,0,0,0,58,1,1,1,26,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,65,1,1,1,38,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,70,2,2,1,9,0,1,1,2
1,0,0,0,1,0,0,0,0,0,0,72,2,1,1,22,1,0,1,2
1,0,0,0,0,0,0,1,0,0,0,40,1,1,1,5,0,1,1,2
1,0,0,1,0,0,0,0,0,0,0,83,2,2,1,18,0,0,1,3
1,0,0,0,0,0,0,0,0,1,0,44,1,2,1,23,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,60,2,1,1,6,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,59,1,1,1,39,1,0,1,2
1,0,0,0,0,0,0,0,0,0,1,80,2,2,1,8,0,1,1,4
1,0,0,0,0,0,0,0,0,1,0,73,3,2,1,21,1,0,1,3
1,0,0,0,0,0,0,1,0,0,0,84,4,2,2,22,1,0,1,3
1,0,0,0,0,0,0,0,0,0,1,120,3,2,2,31,0,1,1,4
1,0,0,0,0,0,0,0,0,1,0,80,2,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,81,3,1,1,16,1,0,1,2
1,0,0,0,0,0,0,0,0,1,0,86,2,2,1,33,1,0,1,3
1,0,0,0,0,0,0,0,0,0,1,80,2,2,1,29,1,0,1,4
1,0,0,0,0,0,0,0,0,0,0,90,3,2,2,40,0,1,1,3
1,0,0,0,0,0,0,0,0,0,1,40,1,1,1,9,0,0,1,4
1,1,0,0,0,0,0,0,0,0,0,123,3,2,2,18,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,100,3,2,2,12,0,0,1,3
1,0,0,0,0,0,0,0,1,0,0,70,3,2,1,20,1,0,1,3
1,0,0,1,0,0,0,0,0,0,0,89,2,2,1,11,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,79,1,2,1,31,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,106,3,2,2,28,1,0,1,3
1,0,0,1,0,0,0,0,0,0,0,143,4,2,2,32,0,1,1,3
1,1,0,0,0,0,0,0,0,0,0,84,3,1,1,9,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,33,1,0,1,29,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,34,3,1,1,9,1,0,1,4
1,0,0,0,0,0,0,0,1,0,0,48,1,1,1,29,0,1,1,2
1,0,0,0,1,0,0,0,0,0,0,73,3,1,1,18,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,73,2,1,1,27,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,52,2,1,1,8,1,0,1,2
1,1,0,0,0,0,0,0,0,0,0,49,0,1,1,7,0,1,1,2
1,1,0,0,0,0,0,0,0,0,0,129,3,1,1,25,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,80,3,1,1,25,0,1,1,2
1,0,0,0,0,0,1,0,0,0,0,93,3,2,2,33,1,0,1,3
1,1,0,0,0,0,0,0,0,0,0,60,2,1,1,9,1,0,1,2
1,1,0,0,0,0,0,0,0,0,0,70,2,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,0,0,1,31,1,0,1,4,1,0,1,4
1,0,0,0,0,0,0,0,0,0,0,83,3,2,1,19,1,0,1,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,1,9,0,0,1,2
1,0,0,0,0,0,0,1,0,0,0,43,2,1,1,9,0,1,1,2
1,0,0,0,0,0,1,0,0,0,0,81,2,1,1,22,0,1,1,2
1,0,0,0,0,0,0,0,0,0,1,64,2,1,1,8,1,0,1,4
1,1,0,0,0,0,0,0,0,0,0,116,3,2,2,17,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,98,3,2,1,9,0,0,1,3
1,0,0,0,0,0,0,0,0,1,0,130,3,2,1,28,1,0,1,3
1,0,0,0,0,0,0,0,0,1,0,156,3,2,2,30,0,0,1,3
1,1,0,0,0,0,0,0,0,0,0,25,1,1,1,9,1,0,1,2
1,0,0,1,0,0,0,0,0,0,0,92,2,2,2,18,1,0,1,3
1,0,0,0,0,0,0,0,0,0,1,60,3,1,1,9,0,1,1,4
1,0,0,0,0,0,0,0,0,0,1,27,1,0,1,16,0,1,1,4
1,0,0,0,0,0,0,1,0,0,0,48,2,1,1,39,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,199,3,2,4,16,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,80,3,1,1,18,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,113,3,2,2,11,0,0,1,3
1,0,0,0,0,0,0,1,0,0,0,116,3,2,2,50,0,0,1,3
1,1,0,0,0,0,0,0,0,0,0,80,2,1,1,14,0,0,1,2
1,0,0,0,0,0,0,0,0,0,1,53,2,1,1,7,0,1,1,4
1,0,0,1,0,0,0,0,0,0,0,30,1,1,1,7,0,1,1,2
1,0,0,0,1,0,0,0,0,0,0,60,2,1,1,9,1,0,1,2
1,0,0,0,0,0,0,0,1,0,0,80,3,1,2,14,0,1,1,3
1,0,0,0,0,0,0,0,0,0,1,55,2,1,1,9,1,0,1,4
1,0,0,0,0,0,0,0,0,1,0,164,1,0,2,32,0,0,1,2
1,1,0,0,0,0,0,0,0,0,0,51,2,1,1,9,1,0,1,2
1,1,0,0,0,0,0,0,0,0,0,35,1,1,1,8,1,0,1,2
1,0,0,0,0,0,1,0,0,0,0,80,3,1,1,8,1,0,1,2
1,0,0,0,1,0,0,0,0,0,0,43,2,1,1,20,0,0,1,2
1,0,0,0,0,0,0,0,0,1,0,125,4,2,2,22,1,0,1,3
1,0,0,1,0,0,0,0,0,0,0,64,2,1,1,6,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,143,4,2,2,33,1,0,1,3
1,1,0,0,0,0,0,0,0,0,0,114,3,1,1,7,0,1,1,2
1,0,0,0,0,0,0,0,0,1,0,52,1,0,1,38,0,1,1,2
1,0,0,0,1,0,0,0,0,0,0,59,1,1,1,39,0,1,1,2
1,0,0,1,0,0,0,0,0,0,0,84,3,2,2,17,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,119,3,2,2,27,0,1,1,3
1,0,0,0,0,0,0,0,0,1,0,113,3,2,2,31,0,0,1,3
1,0,0,0,0,0,0,1,0,0,0,115,3,1,2,44,1,0,1,3
